race_id,gp_year,gp_name,gp_round,driver_id,driver_name,constructor,constructor_ref,is_williams,stop_number,lap_number,time_of_stop,pit_duration,pit_duration_ms,pit_duration_s
973,2017,Spanish Grand Prix,5,835,Jolyon Palmer,Renault,renault,false,3,42,15:07:31,24.750,24750,24.75
973,2017,Spanish Grand Prix,5,13,Felipe Massa,Williams,williams,true,1,1,14:05:02,40.612,40612,40.612
973,2017,Spanish Grand Prix,5,840,Lance Stroll,Williams,williams,true,1,12,14:21:16,22.100,22100,22.1
973,2017,Spanish Grand Prix,5,13,Felipe Massa,Williams,williams,true,2,13,14:23:17,22.292,22292,22.292
973,2017,Spanish Grand Prix,5,840,Lance Stroll,Williams,williams,true,2,33,14:52:52,22.071,22071,22.071
973,2017,Spanish Grand Prix,5,13,Felipe Massa,Williams,williams,true,3,33,14:53:10,23.066,23066,23.066
974,2017,Monaco Grand Prix,6,815,Sergio Pérez,Force India,force_india,false,1,16,14:23:49,31.313,31313,31.313
974,2017,Monaco Grand Prix,6,839,Esteban Ocon,Force India,force_india,false,1,36,14:50:06,24.299,24299,24.299
974,2017,Monaco Grand Prix,6,839,Esteban Ocon,Force India,force_india,false,2,39,14:54:19,24.496,24496,24.496
974,2017,Monaco Grand Prix,6,815,Sergio Pérez,Force India,force_india,false,2,63,15:26:16,25.026,25026,25.026
974,2017,Monaco Grand Prix,6,839,Esteban Ocon,Force India,force_india,false,3,60,15:22:40,24.642,24642,24.642
974,2017,Monaco Grand Prix,6,815,Sergio Pérez,Force India,force_india,false,3,72,15:40:06,35.485,35485,35.485
974,2017,Monaco Grand Prix,6,825,Kevin Magnussen,Haas F1 Team,haas,false,1,37,14:51:04,24.979,24979,24.979
974,2017,Monaco Grand Prix,6,154,Romain Grosjean,Haas F1 Team,haas,false,1,40,14:54:55,24.660,24660,24.66
974,2017,Monaco Grand Prix,6,825,Kevin Magnussen,Haas F1 Team,haas,false,2,42,14:57:54,26.040,26040,26.04
974,2017,Monaco Grand Prix,6,835,Jolyon Palmer,Renault,renault,false,1,42,14:58:05,25.472,25472,25.472
974,2017,Monaco Grand Prix,6,13,Felipe Massa,Williams,williams,true,1,38,14:52:42,24.353,24353,24.353
974,2017,Monaco Grand Prix,6,840,Lance Stroll,Williams,williams,true,1,41,14:56:46,26.690,26690,26.69
974,2017,Monaco Grand Prix,6,13,Felipe Massa,Williams,williams,true,2,62,15:24:59,25.123,25123,25.123
974,2017,Monaco Grand Prix,6,840,Lance Stroll,Williams,williams,true,2,67,15:33:42,25.248,25248,25.248
975,2017,Canadian Grand Prix,7,815,Sergio Pérez,Force India,force_india,false,1,19,14:30:56,23.229,23229,23.229
975,2017,Canadian Grand Prix,7,839,Esteban Ocon,Force India,force_india,false,1,32,14:47:42,23.409,23409,23.409
975,2017,Canadian Grand Prix,7,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,14:04:59,31.256,31256,31.256
975,2017,Canadian Grand Prix,7,825,Kevin Magnussen,Haas F1 Team,haas,false,1,46,15:06:28,28.869,28869,28.869
975,2017,Canadian Grand Prix,7,807,Nico Hülkenberg,Renault,renault,false,1,11,14:19:40,26.764,26764,26.764
975,2017,Canadian Grand Prix,7,835,Jolyon Palmer,Renault,renault,false,1,11,14:19:55,24.423,24423,24.423
975,2017,Canadian Grand Prix,7,840,Lance Stroll,Williams,williams,true,1,25,14:39:14,22.790,22790,22.79
976,2017,Azerbaijan Grand Prix,8,815,Sergio Pérez,Force India,force_india,false,1,12,17:25:35,20.598,20598,20.598
976,2017,Azerbaijan Grand Prix,8,839,Esteban Ocon,Force India,force_india,false,1,12,17:25:45,20.493,20493,20.493
976,2017,Azerbaijan Grand Prix,8,815,Sergio Pérez,Force India,force_india,false,2,17,17:39:19,15.278,15278,15.278
976,2017,Azerbaijan Grand Prix,8,839,Esteban Ocon,Force India,force_india,false,2,17,17:39:21,15.061,15061,15.061
976,2017,Azerbaijan Grand Prix,8,815,Sergio Pérez,Force India,force_india,false,3,20,17:47:36,26:34.609,1594609,1594.609
976,2017,Azerbaijan Grand Prix,8,839,Esteban Ocon,Force India,force_india,false,3,20,17:47:51,31.657,31657,31.657
976,2017,Azerbaijan Grand Prix,8,839,Esteban Ocon,Force India,force_india,false,4,22,17:53:52,21:53.873,1313873,1313.873
976,2017,Azerbaijan Grand Prix,8,815,Sergio Pérez,Force India,force_india,false,4,33,18:38:09,14.951,14951,14.951
976,2017,Azerbaijan Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,1,3,17:09:40,20.776,20776,20.776
976,2017,Azerbaijan Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,false,1,12,17:26:11,20.391,20391,20.391
976,2017,Azerbaijan Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,2,14,17:31:36,21.069,21069,21.069
976,2017,Azerbaijan Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,false,2,17,17:39:27,15.128,15128,15.128
976,2017,Azerbaijan Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,3,17,17:39:33,15.073,15073,15.073
976,2017,Azerbaijan Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,false,3,22,17:53:37,21:52.704,1312704,1312.704
976,2017,Azerbaijan Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,4,22,17:53:42,21:53.665,1313665,1313.665
976,2017,Azerbaijan Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,5,36,18:42:11,24.486,24486,24.486
976,2017,Azerbaijan Grand Prix,8,807,Nico Hülkenberg,Renault,renault,false,1,13,17:28:32,21.263,21263,21.263
976,2017,Azerbaijan Grand Prix,8,807,Nico Hülkenberg,Renault,renault,false,2,17,17:39:24,15.638,15638,15.638
976,2017,Azerbaijan Grand Prix,8,807,Nico Hülkenberg,Renault,renault,false,3,22,17:53:35,21:53.641,1313641,1313.641
976,2017,Azerbaijan Grand Prix,8,13,Felipe Massa,Williams,williams,true,1,12,17:25:43,21.453,21453,21.453
976,2017,Azerbaijan Grand Prix,8,840,Lance Stroll,Williams,williams,true,1,13,17:28:26,22.625,22625,22.625
976,2017,Azerbaijan Grand Prix,8,13,Felipe Massa,Williams,williams,true,2,17,17:39:20,15.033,15033,15.033
976,2017,Azerbaijan Grand Prix,8,840,Lance Stroll,Williams,williams,true,2,17,17:39:23,15.327,15327,15.327
976,2017,Azerbaijan Grand Prix,8,13,Felipe Massa,Williams,williams,true,3,22,17:53:30,21:50.671,1310671,1310.671
976,2017,Azerbaijan Grand Prix,8,840,Lance Stroll,Williams,williams,true,3,22,17:53:32,21:52.728,1312728,1312.728
977,2017,Austrian Grand Prix,9,815,Sergio Pérez,Force India,force_india,false,1,35,14:44:03,22.030,22030,22.03
977,2017,Austrian Grand Prix,9,839,Esteban Ocon,Force India,force_india,false,1,42,14:52:17,22.176,22176,22.176
977,2017,Austrian Grand Prix,9,154,Romain Grosjean,Haas F1 Team,haas,false,1,36,14:45:10,22.026,22026,22.026
977,2017,Austrian Grand Prix,9,807,Nico Hülkenberg,Renault,renault,false,1,14,14:19:44,21.977,21977,21.977
977,2017,Austrian Grand Prix,9,835,Jolyon Palmer,Renault,renault,false,1,34,14:43:13,22.233,22233,22.233
977,2017,Austrian Grand Prix,9,840,Lance Stroll,Williams,williams,true,1,35,14:44:21,21.332,21332,21.332
977,2017,Austrian Grand Prix,9,13,Felipe Massa,Williams,williams,true,1,47,14:58:07,20.977,20977,20.977
978,2017,British Grand Prix,10,839,Esteban Ocon,Force India,force_india,false,1,20,13:40:15,29.194,29194,29.194
978,2017,British Grand Prix,10,815,Sergio Pérez,Force India,force_india,false,1,23,13:45:01,28.942,28942,28.942
978,2017,British Grand Prix,10,154,Romain Grosjean,Haas F1 Team,haas,false,1,23,13:45:11,28.361,28361,28.361
978,2017,British Grand Prix,10,825,Kevin Magnussen,Haas F1 Team,haas,false,1,37,14:07:18,28.099,28099,28.099
978,2017,British Grand Prix,10,154,Romain Grosjean,Haas F1 Team,haas,false,2,43,14:16:53,28.998,28998,28.998
978,2017,British Grand Prix,10,807,Nico Hülkenberg,Renault,renault,false,1,24,13:46:27,30.841,30841,30.841
978,2017,British Grand Prix,10,840,Lance Stroll,Williams,williams,true,1,22,13:43:38,29.849,29849,29.849
978,2017,British Grand Prix,10,13,Felipe Massa,Williams,williams,true,1,25,13:48:18,27.583,27583,27.583
978,2017,British Grand Prix,10,840,Lance Stroll,Williams,williams,true,2,42,14:15:32,28.335,28335,28.335
979,2017,Hungarian Grand Prix,11,815,Sergio Pérez,Force India,force_india,false,1,34,14:54:12,24.017,24017,24.017
979,2017,Hungarian Grand Prix,11,839,Esteban Ocon,Force India,force_india,false,1,35,14:55:44,22.441,22441,22.441
979,2017,Hungarian Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,1,20,14:35:03,22.638,22638,22.638
979,2017,Hungarian Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,1,31,14:50:24,22.684,22684,22.684
979,2017,Hungarian Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,1,45,15:09:34,31.860,31860,31.86
979,2017,Hungarian Grand Prix,11,835,Jolyon Palmer,Renault,renault,false,1,46,15:11:22,22.684,22684,22.684
979,2017,Hungarian Grand Prix,11,840,Lance Stroll,Williams,williams,true,1,29,14:47:41,21.804,21804,21.804
979,2017,Hungarian Grand Prix,11,814,Paul di Resta,Williams,williams,true,1,34,14:55:06,22.399,22399,22.399
980,2017,Belgian Grand Prix,12,839,Esteban Ocon,Force India,force_india,false,1,10,14:22:35,23.364,23364,23.364
980,2017,Belgian Grand Prix,12,815,Sergio Pérez,Force India,force_india,false,1,12,14:26:21,23.289,23289,23.289
980,2017,Belgian Grand Prix,12,815,Sergio Pérez,Force India,force_india,false,2,25,14:50:45,28.594,28594,28.594
980,2017,Belgian Grand Prix,12,839,Esteban Ocon,Force India,force_india,false,2,27,14:54:26,23.200,23200,23.2
980,2017,Belgian Grand Prix,12,839,Esteban Ocon,Force India,force_india,false,3,29,14:58:44,29.646,29646,29.646
980,2017,Belgian Grand Prix,12,815,Sergio Pérez,Force India,force_india,false,3,29,14:59:10,26.574,26574,26.574
980,2017,Belgian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,false,1,9,14:20:51,22.828,22828,22.828
980,2017,Belgian Grand Prix,12,154,Romain Grosjean,Haas F1 Team,haas,false,1,10,14:22:38,22.925,22925,22.925
980,2017,Belgian Grand Prix,12,154,Romain Grosjean,Haas F1 Team,haas,false,2,29,14:58:27,22.756,22756,22.756
980,2017,Belgian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,false,2,30,15:01:09,22.908,22908,22.908
980,2017,Belgian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,false,3,34,15:10:50,23.737,23737,23.737
980,2017,Belgian Grand Prix,12,835,Jolyon Palmer,Renault,renault,false,1,8,14:19:01,26.202,26202,26.202
980,2017,Belgian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,false,1,11,14:24:21,23.507,23507,23.507
980,2017,Belgian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,false,2,29,14:58:06,23.539,23539,23.539
980,2017,Belgian Grand Prix,12,835,Jolyon Palmer,Renault,renault,false,2,30,15:01:36,24.674,24674,24.674
980,2017,Belgian Grand Prix,12,840,Lance Stroll,Williams,williams,true,1,9,14:20:55,24.697,24697,24.697
980,2017,Belgian Grand Prix,12,13,Felipe Massa,Williams,williams,true,1,11,14:24:38,22.667,22667,22.667
980,2017,Belgian Grand Prix,12,13,Felipe Massa,Williams,williams,true,2,29,14:58:40,23.092,23092,23.092
980,2017,Belgian Grand Prix,12,840,Lance Stroll,Williams,williams,true,2,29,14:59:01,23.109,23109,23.109
981,2017,Italian Grand Prix,13,839,Esteban Ocon,Force India,force_india,false,1,16,14:26:42,24.432,24432,24.432
981,2017,Italian Grand Prix,13,815,Sergio Pérez,Force India,force_india,false,1,32,14:49:55,25.377,25377,25.377
981,2017,Italian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,false,1,3,14:08:10,33.433,33433,33.433
981,2017,Italian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,false,1,11,14:19:43,24.384,24384,24.384
981,2017,Italian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,false,2,34,14:53:53,24.307,24307,24.307
981,2017,Italian Grand Prix,13,807,Nico Hülkenberg,Renault,renault,false,1,9,14:16:50,24.418,24418,24.418
981,2017,Italian Grand Prix,13,835,Jolyon Palmer,Renault,renault,false,1,25,14:40:16,31.008,31008,31.008
981,2017,Italian Grand Prix,13,840,Lance Stroll,Williams,williams,true,1,17,14:28:09,26.131,26131,26.131
981,2017,Italian Grand Prix,13,13,Felipe Massa,Williams,williams,true,1,21,14:33:59,25.078,25078,25.078
982,2017,Singapore Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,1,1,20:06:31,30.709,30709,30.709
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,1,1,20:06:36,31.793,31793,31.793
982,2017,Singapore Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,2,2,20:09:53,25.315,25315,25.315
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,2,2,20:09:59,26.532,26532,26.532
982,2017,Singapore Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,3,3,20:13:04,25.288,25288,25.288
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,3,3,20:13:09,24.664,24664,24.664
982,2017,Singapore Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,4,11,20:31:20,30.128,30128,30.128
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,4,11,20:31:38,31.336,31336,31.336
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,5,27,21:07:19,29.173,29173,29.173
982,2017,Singapore Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,5,28,21:08:49,29.186,29186,29.186
982,2017,Singapore Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,6,38,21:29:07,29.134,29134,29.134
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,1,1,20:06:39,32.701,32701,32.701
982,2017,Singapore Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,20:06:45,39.455,39455,39.455
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,2,2,20:10:02,26.903,26903,26.903
982,2017,Singapore Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,2,2,20:10:10,31.320,31320,31.32
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,3,3,20:13:11,25.509,25509,25.509
982,2017,Singapore Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,3,3,20:13:19,26.228,26228,26.228
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,4,11,20:31:52,30.132,30132,30.132
982,2017,Singapore Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,4,27,21:07:18,29.049,29049,29.049
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,5,24,21:01:10,30.504,30504,30.504
982,2017,Singapore Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,6,38,21:29:17,29.379,29379,29.379
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,1,1,20:06:30,31.032,31032,31.032
982,2017,Singapore Grand Prix,14,835,Jolyon Palmer,Renault,renault,false,1,1,20:06:33,30.785,30785,30.785
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,2,2,20:09:52,25.093,25093,25.093
982,2017,Singapore Grand Prix,14,835,Jolyon Palmer,Renault,renault,false,2,2,20:09:56,26.206,26206,26.206
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,3,3,20:13:03,24.964,24964,24.964
982,2017,Singapore Grand Prix,14,835,Jolyon Palmer,Renault,renault,false,3,3,20:13:07,25.113,25113,25.113
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,4,12,20:33:56,30.725,30725,30.725
982,2017,Singapore Grand Prix,14,835,Jolyon Palmer,Renault,renault,false,4,12,20:34:10,30.015,30015,30.015
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,5,28,21:08:46,30.005,30005,30.005
982,2017,Singapore Grand Prix,14,835,Jolyon Palmer,Renault,renault,false,5,29,21:10:52,30.038,30038,30.038
982,2017,Singapore Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,6,38,21:28:16,1:08.357,68357,68.357
982,2017,Singapore Grand Prix,14,840,Lance Stroll,Williams,williams,true,1,1,20:06:43,37.403,37403,37.403
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,1,1,20:06:44,38.464,38464,38.464
982,2017,Singapore Grand Prix,14,840,Lance Stroll,Williams,williams,true,2,2,20:10:07,29.294,29294,29.294
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,2,2,20:10:08,30.790,30790,30.79
982,2017,Singapore Grand Prix,14,840,Lance Stroll,Williams,williams,true,3,3,20:13:16,25.584,25584,25.584
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,3,3,20:13:17,25.731,25731,25.731
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,4,17,20:46:40,29.685,29685,29.685
982,2017,Singapore Grand Prix,14,840,Lance Stroll,Williams,williams,true,4,26,21:05:07,29.412,29412,29.412
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,5,24,21:01:38,30.048,30048,30.048
982,2017,Singapore Grand Prix,14,13,Felipe Massa,Williams,williams,true,6,37,21:27:05,29.671,29671,29.671
983,2017,Malaysian Grand Prix,15,839,Esteban Ocon,Force India,force_india,false,1,2,15:06:57,24.456,24456,24.456
983,2017,Malaysian Grand Prix,15,815,Sergio Pérez,Force India,force_india,false,1,30,15:52:42,24.314,24314,24.314
983,2017,Malaysian Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,1,10,15:20:13,23.766,23766,23.766
983,2017,Malaysian Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,false,1,11,15:22:00,24.912,24912,24.912
983,2017,Malaysian Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,false,2,33,15:58:35,24.419,24419,24.419
983,2017,Malaysian Grand Prix,15,807,Nico Hülkenberg,Renault,renault,false,1,9,15:18:36,24.872,24872,24.872
983,2017,Malaysian Grand Prix,15,835,Jolyon Palmer,Renault,renault,false,1,13,15:25:12,25.558,25558,25.558
983,2017,Malaysian Grand Prix,15,807,Nico Hülkenberg,Renault,renault,false,2,50,16:26:10,25.714,25714,25.714
983,2017,Malaysian Grand Prix,15,13,Felipe Massa,Williams,williams,true,1,11,15:21:49,23.791,23791,23.791
983,2017,Malaysian Grand Prix,15,840,Lance Stroll,Williams,williams,true,1,12,15:23:27,24.109,24109,24.109
984,2017,Japanese Grand Prix,16,839,Esteban Ocon,Force India,force_india,false,1,20,14:37:56,24.078,24078,24.078
984,2017,Japanese Grand Prix,16,815,Sergio Pérez,Force India,force_india,false,1,21,14:39:37,23.634,23634,23.634
984,2017,Japanese Grand Prix,16,825,Kevin Magnussen,Haas F1 Team,haas,false,1,19,14:36:33,23.065,23065,23.065
984,2017,Japanese Grand Prix,16,154,Romain Grosjean,Haas F1 Team,haas,false,1,23,14:43:03,22.781,22781,22.781
984,2017,Japanese Grand Prix,16,807,Nico Hülkenberg,Renault,renault,false,1,38,15:07:08,23.199,23199,23.199
984,2017,Japanese Grand Prix,16,835,Jolyon Palmer,Renault,renault,false,1,39,15:09:02,25.618,25618,25.618
984,2017,Japanese Grand Prix,16,840,Lance Stroll,Williams,williams,true,1,4,14:11:34,23.475,23475,23.475
984,2017,Japanese Grand Prix,16,13,Felipe Massa,Williams,williams,true,1,17,14:33:15,22.956,22956,22.956
984,2017,Japanese Grand Prix,16,840,Lance Stroll,Williams,williams,true,2,35,15:02:52,22.736,22736,22.736
985,2017,United States Grand Prix,17,815,Sergio Pérez,Force India,force_india,false,1,12,14:24:19,24.326,24326,24.326
985,2017,United States Grand Prix,17,839,Esteban Ocon,Force India,force_india,false,1,14,14:27:34,24.502,24502,24.502
985,2017,United States Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,false,1,1,14:05:31,25.112,25112,25.112
985,2017,United States Grand Prix,17,154,Romain Grosjean,Haas F1 Team,haas,false,1,16,14:31:15,24.897,24897,24.897
985,2017,United States Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,false,2,49,15:28:07,25.268,25268,25.268
985,2017,United States Grand Prix,17,832,Carlos Sainz,Renault,renault,false,1,19,14:36:13,24.525,24525,24.525
985,2017,United States Grand Prix,17,840,Lance Stroll,Williams,williams,true,1,10,14:21:03,24.949,24949,24.949
985,2017,United States Grand Prix,17,13,Felipe Massa,Williams,williams,true,1,29,14:53:26,23.772,23772,23.772
985,2017,United States Grand Prix,17,840,Lance Stroll,Williams,williams,true,2,36,15:05:47,24.497,24497,24.497
986,2017,Mexican Grand Prix,18,815,Sergio Pérez,Force India,force_india,false,1,18,13:27:58,22.903,22903,22.903
986,2017,Mexican Grand Prix,18,839,Esteban Ocon,Force India,force_india,false,1,20,13:30:35,22.665,22665,22.665
986,2017,Mexican Grand Prix,18,815,Sergio Pérez,Force India,force_india,false,2,50,14:12:39,22.528,22528,22.528
986,2017,Mexican Grand Prix,18,825,Kevin Magnussen,Haas F1 Team,haas,false,1,31,13:46:09,22.507,22507,22.507
986,2017,Mexican Grand Prix,18,154,Romain Grosjean,Haas F1 Team,haas,false,1,31,13:46:45,28.761,28761,28.761
986,2017,Mexican Grand Prix,18,154,Romain Grosjean,Haas F1 Team,haas,false,2,62,14:30:09,23.035,23035,23.035
986,2017,Mexican Grand Prix,18,832,Carlos Sainz,Renault,renault,false,1,2,13:06:13,22.852,22852,22.852
986,2017,Mexican Grand Prix,18,807,Nico Hülkenberg,Renault,renault,false,1,19,13:29:17,22.587,22587,22.587
986,2017,Mexican Grand Prix,18,832,Carlos Sainz,Renault,renault,false,2,31,13:47:07,23.035,23035,23.035
986,2017,Mexican Grand Prix,18,13,Felipe Massa,Williams,williams,true,1,3,13:07:22,22.055,22055,22.055
986,2017,Mexican Grand Prix,18,840,Lance Stroll,Williams,williams,true,1,32,13:47:37,21.825,21825,21.825
987,2017,Brazilian Grand Prix,19,815,Sergio Pérez,Force India,force_india,false,1,1,14:04:51,18.417,18417,18.417
987,2017,Brazilian Grand Prix,19,815,Sergio Pérez,Force India,force_india,false,2,2,14:07:10,17.959,17959,17.959
987,2017,Brazilian Grand Prix,19,815,Sergio Pérez,Force India,force_india,false,3,3,14:09:21,17.822,17822,17.822
987,2017,Brazilian Grand Prix,19,815,Sergio Pérez,Force India,force_india,false,4,35,14:50:51,23.275,23275,23.275
987,2017,Brazilian Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,14:05:02,25.845,25845,25.845
987,2017,Brazilian Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,2,2,14:07:22,18.860,18860,18.86
987,2017,Brazilian Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,3,3,14:09:34,18.456,18456,18.456
987,2017,Brazilian Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,4,48,15:08:02,34.438,34438,34.438
987,2017,Brazilian Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,1,1,14:04:52,18.927,18927,18.927
987,2017,Brazilian Grand Prix,19,832,Carlos Sainz,Renault,renault,false,1,1,14:04:54,19.208,19208,19.208
987,2017,Brazilian Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,2,2,14:07:11,18.549,18549,18.549
987,2017,Brazilian Grand Prix,19,832,Carlos Sainz,Renault,renault,false,2,2,14:07:13,18.604,18604,18.604
987,2017,Brazilian Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,3,3,14:09:23,18.052,18052,18.052
987,2017,Brazilian Grand Prix,19,832,Carlos Sainz,Renault,renault,false,3,3,14:09:25,18.347,18347,18.347
987,2017,Brazilian Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,4,30,14:44:43,24.054,24054,24.054
987,2017,Brazilian Grand Prix,19,832,Carlos Sainz,Renault,renault,false,4,31,14:46:03,23.550,23550,23.55
987,2017,Brazilian Grand Prix,19,13,Felipe Massa,Williams,williams,true,1,1,14:04:50,18.238,18238,18.238
987,2017,Brazilian Grand Prix,19,840,Lance Stroll,Williams,williams,true,1,1,14:05:00,20.146,20146,20.146
987,2017,Brazilian Grand Prix,19,13,Felipe Massa,Williams,williams,true,2,2,14:07:09,17.736,17736,17.736
987,2017,Brazilian Grand Prix,19,840,Lance Stroll,Williams,williams,true,2,2,14:07:18,19.270,19270,19.27
987,2017,Brazilian Grand Prix,19,13,Felipe Massa,Williams,williams,true,3,3,14:09:20,17.745,17745,17.745
987,2017,Brazilian Grand Prix,19,840,Lance Stroll,Williams,williams,true,3,3,14:09:31,17.925,17925,17.925
987,2017,Brazilian Grand Prix,19,13,Felipe Massa,Williams,williams,true,4,27,14:40:48,23.275,23275,23.275
987,2017,Brazilian Grand Prix,19,840,Lance Stroll,Williams,williams,true,4,28,14:42:27,22.486,22486,22.486
987,2017,Brazilian Grand Prix,19,840,Lance Stroll,Williams,williams,true,5,67,15:32:18,24.756,24756,24.756
988,2017,Abu Dhabi Grand Prix,20,815,Sergio Pérez,Force India,force_india,false,1,16,17:31:34,21.869,21869,21.869
988,2017,Abu Dhabi Grand Prix,20,839,Esteban Ocon,Force India,force_india,false,1,31,17:57:47,21.865,21865,21.865
988,2017,Abu Dhabi Grand Prix,20,825,Kevin Magnussen,Haas F1 Team,haas,false,1,22,17:42:42,21.875,21875,21.875
988,2017,Abu Dhabi Grand Prix,20,154,Romain Grosjean,Haas F1 Team,haas,false,1,32,17:59:52,21.850,21850,21.85
988,2017,Abu Dhabi Grand Prix,20,807,Nico Hülkenberg,Renault,renault,false,1,17,17:33:10,29.724,29724,29.724
988,2017,Abu Dhabi Grand Prix,20,832,Carlos Sainz,Renault,renault,false,1,31,17:57:49,21.956,21956,21.956
988,2017,Abu Dhabi Grand Prix,20,840,Lance Stroll,Williams,williams,true,1,11,17:23:10,21.613,21613,21.613
988,2017,Abu Dhabi Grand Prix,20,13,Felipe Massa,Williams,williams,true,1,22,17:42:15,21.449,21449,21.449
988,2017,Abu Dhabi Grand Prix,20,840,Lance Stroll,Williams,williams,true,2,29,17:55:13,21.543,21543,21.543
988,2017,Abu Dhabi Grand Prix,20,840,Lance Stroll,Williams,williams,true,3,35,18:06:11,21.908,21908,21.908
989,2018,Australian Grand Prix,1,839,Esteban Ocon,Force India,force_india,false,1,23,16:48:25,21.854,21854,21.854
989,2018,Australian Grand Prix,1,815,Sergio Pérez,Force India,force_india,false,1,24,16:49:51,22.327,22327,22.327
989,2018,Australian Grand Prix,1,825,Kevin Magnussen,Haas F1 Team,haas,false,1,22,16:46:31,21.983,21983,21.983
989,2018,Australian Grand Prix,1,154,Romain Grosjean,Haas F1 Team,haas,false,1,24,16:49:31,23.054,23054,23.054
989,2018,Australian Grand Prix,1,832,Carlos Sainz,Renault,renault,false,1,22,16:46:46,23.868,23868,23.868
989,2018,Australian Grand Prix,1,807,Nico Hülkenberg,Renault,renault,false,1,24,16:49:35,22.628,22628,22.628
989,2018,Australian Grand Prix,1,840,Lance Stroll,Williams,williams,true,1,25,16:51:46,25.504,25504,25.504
